Tanggal,Mata Uang,Event,Aktual
2020/04/29,USD,Crude Oil Inventories,8.991M
2020/04/30,USD,FOMC Statement,
2020/04/30,USD,Fed Interest Rate Decision,0.25%
2020/04/30,USD,FOMC Press Conference,
2020/04/30,CNY,Manufacturing PMI  (Apr),50.8
2020/04/30,EUR,CPI (YoY)  (Apr),0.4%
2020/04/30,EUR,Deposit Facility Rate  (Apr),-0.50%
2020/04/30,EUR,ECB Interest Rate Decision  (Apr),0.00%
2020/04/30,USD,Core PCE Price Index (YoY)  (Mar),1.7%
2020/04/30,USD,Core PCE Price Index (MoM)  (Mar),-0.1%
2020/04/30,USD,Initial Jobless Claims,"3,839K"
2020/04/30,EUR,ECB Press Conference,
2020/04/30,USD,Chicago PMI  (Apr),35.4
2020/05/01,USD,S&P Global Manufacturing PMI  (Apr),36.1
2020/05/01,USD,ISM Manufacturing PMI  (Apr),41.5
2020/05/01,USD,ISM Manufacturing Prices  (Apr),35.3
2020/05/05,USD,S&P Global Services PMI  (Apr),26.7
2020/05/05,USD,ISM Non-Manufacturing PMI  (Apr),41.8
2020/05/05,USD,ISM Non-Manufacturing Prices  (Apr),55.1
2020/05/06,USD,ADP Nonfarm Employment Change  (Apr),"-20,236K"
2020/05/06,USD,Crude Oil Inventories,4.590M
2020/05/07,GBP,BoE Inflation Report,
2020/05/07,GBP,BoE Interest Rate Decision  (May),0.10%
2020/05/07,USD,Initial Jobless Claims,"3,169K"
2020/05/08,USD,Average Hourly Earnings (MoM)  (Apr),4.7%
2020/05/08,USD,Nonfarm Payrolls  (Apr),"-20,537K"
2020/05/08,USD,Unemployment Rate  (Apr),14.7%
2020/05/12,USD,Core CPI (MoM)  (Apr),-0.4%
2020/05/12,USD,CPI (MoM)  (Apr),-0.8%
2020/05/12,USD,CPI (YoY)  (Apr),0.3%
2020/05/13,GBP,GDP (QoQ)  (Q1),-2.0%
2020/05/13,GBP,GDP (YoY)  (Q1),-1.6%
2020/05/13,GBP,GDP (MoM),-5.8%
2020/05/13,USD,PPI (MoM)  (Apr),-1.3%
2020/05/13,USD,Fed Chair Powell Speaks,
2020/05/13,USD,Crude Oil Inventories,-0.745M
2020/05/14,USD,Initial Jobless Claims,"2,981K"
2020/05/15,USD,Core Retail Sales (MoM)  (Apr),-17.2%
2020/05/15,USD,Retail Sales (MoM)  (Apr),-16.4%
2020/05/15,USD,JOLTS Job Openings  (Mar),6.191M
2020/05/18,USD,Fed Chair Powell Speaks,
2020/05/18,JPY,GDP (QoQ)  (Q1),-0.9%
2020/05/19,USD,Fed Chair Powell Testifies,
2020/05/20,GBP,CPI (YoY)  (Apr),0.8%
2020/05/20,EUR,CPI (YoY)  (Apr),0.3%
2020/05/20,USD,Crude Oil Inventories,-4.983M
2020/05/21,USD,FOMC Meeting Minutes,
2020/05/21,USD,Initial Jobless Claims,"2,438K"
2020/05/21,USD,Philadelphia Fed Manufacturing Index  (May),-43.1
2020/05/21,USD,S&P Global Manufacturing PMI  (May),39.8
2020/05/21,USD,S&P Global Services PMI  (May),36.9
2020/05/21,USD,Existing Home Sales  (Apr),4.33M
2020/05/22,USD,Fed Chair Powell Speaks,
2020/05/22,JPY,BoJ Interest Rate Decision,-0.10%
2020/05/26,USD,New Home Sales  (Apr),623K
2020/05/28,USD,Durable Goods Orders (MoM)  (Apr),-17.2%
2020/05/28,USD,GDP (QoQ)  (Q1),-5.0%
2020/05/28,USD,Initial Jobless Claims,"2,123K"
2020/05/28,USD,Crude Oil Inventories,7.928M
2020/05/29,EUR,CPI (YoY)  (May),0.1%
2020/05/29,USD,Core PCE Price Index (YoY)  (Apr),1.0%
2020/05/29,USD,Core PCE Price Index (MoM)  (Apr),-0.4%
2020/05/29,USD,Chicago PMI  (May),32.3
2020/05/29,USD,Fed Chair Powell Speaks,
2020/05/31,CNY,Manufacturing PMI  (May),50.6
2020/06/01,USD,S&P Global Manufacturing PMI  (May),39.8
2020/06/01,USD,ISM Manufacturing PMI  (May),43.1
2020/06/01,USD,ISM Manufacturing Prices  (May),40.8
2020/06/03,USD,ADP Nonfarm Employment Change  (May),"-2,760K"
2020/06/03,USD,S&P Global Services PMI  (May),37.5
2020/06/03,USD,ISM Non-Manufacturing PMI  (May),45.4
2020/06/03,USD,ISM Non-Manufacturing Prices  (May),55.6
2020/06/03,USD,Crude Oil Inventories,-2.077M
2020/06/04,EUR,Deposit Facility Rate  (Jun),-0.50%
2020/06/04,EUR,ECB Interest Rate Decision  (Jun),0.00%
2020/06/04,USD,Initial Jobless Claims,"1,877K"
2020/06/04,EUR,ECB Press Conference,
2020/06/05,USD,Average Hourly Earnings (MoM)  (May),-1.0%
2020/06/05,USD,Nonfarm Payrolls  (May),"2,509K"
2020/06/05,USD,Unemployment Rate  (May),13.3%
2020/06/08,JPY,GDP (QoQ)  (Q1),-0.6%
2020/06/09,USD,JOLTS Job Openings  (Apr),5.046M
2020/06/10,USD,Core CPI (MoM)  (May),-0.1%
2020/06/10,USD,CPI (MoM)  (May),-0.1%
2020/06/10,USD,CPI (YoY)  (May),0.1%
2020/06/10,USD,Crude Oil Inventories,5.720M
2020/06/11,USD,FOMC Economic Projections,
2020/06/11,USD,FOMC Statement,
2020/06/11,USD,Fed Interest Rate Decision,0.25%
2020/06/11,USD,FOMC Press Conference,
2020/06/11,USD,Initial Jobless Claims,"1,542K"
2020/06/11,USD,PPI (MoM)  (May),0.4%
2020/06/12,GBP,GDP (MoM),-20.4%
2020/06/16,JPY,BoJ Interest Rate Decision,-0.10%
2020/06/16,USD,Core Retail Sales (MoM)  (May),12.4%
2020/06/16,USD,Retail Sales (MoM)  (May),17.7%
2020/06/16,USD,Fed Chair Powell Testifies,
2020/06/17,GBP,CPI (YoY)  (May),0.5%
2020/06/17,EUR,CPI (YoY)  (May),0.1%
2020/06/17,USD,Crude Oil Inventories,1.215M
2020/06/17,USD,Fed Chair Powell Testifies,
2020/06/18,GBP,BoE Interest Rate Decision  (Jun),0.10%
2020/06/18,USD,Initial Jobless Claims,"1,508K"
2020/06/18,USD,Philadelphia Fed Manufacturing Index  (Jun),27.5
2020/06/20,USD,Fed Chair Powell Speaks,
2020/06/22,USD,Existing Home Sales  (May),3.91M
2020/06/23,USD,S&P Global Manufacturing PMI  (Jun),49.6
2020/06/23,USD,S&P Global Services PMI  (Jun),46.7
2020/06/23,USD,New Home Sales  (May),676K
2020/06/24,USD,Crude Oil Inventories,1.442M
2020/06/25,USD,Durable Goods Orders (MoM)  (May),15.8%
2020/06/25,USD,GDP (QoQ)  (Q1),-5.0%
2020/06/25,USD,Initial Jobless Claims,"1,480K"
2020/06/26,USD,Core PCE Price Index (MoM)  (May),0.1%
2020/06/26,USD,Core PCE Price Index (YoY)  (May),1.0%
2020/06/30,CNY,Manufacturing PMI  (Jun),50.9
2020/06/30,GBP,GDP (QoQ)  (Q1),-2.2%
2020/06/30,GBP,GDP (YoY)  (Q1),-1.7%
2020/06/30,EUR,CPI (YoY)  (Jun),0.3%
2020/06/30,USD,Chicago PMI  (Jun),36.6
2020/06/30,USD,Fed Chair Powell Testifies,
2020/07/01,USD,ADP Nonfarm Employment Change  (Jun),"2,369K"
2020/07/01,USD,S&P Global Manufacturing PMI  (Jun),49.8
2020/07/01,USD,ISM Manufacturing PMI  (Jun),52.6
2020/07/01,USD,ISM Manufacturing Prices  (Jun),51.3
2020/07/01,USD,Crude Oil Inventories,-7.195M
2020/07/02,USD,FOMC Meeting Minutes,
2020/07/02,USD,Average Hourly Earnings (MoM)  (Jun),-1.2%
2020/07/02,USD,Initial Jobless Claims,"1,427K"
2020/07/02,USD,Nonfarm Payrolls  (Jun),"4,800K"
2020/07/02,USD,Unemployment Rate  (Jun),11.1%
2020/07/06,USD,S&P Global Services PMI  (Jun),47.9
2020/07/06,USD,ISM Non-Manufacturing PMI  (Jun),57.1
2020/07/06,USD,ISM Non-Manufacturing Prices  (Jun),62.4
2020/07/07,USD,JOLTS Job Openings  (May),5.397M
2020/07/08,USD,Crude Oil Inventories,5.654M
2020/07/09,USD,Initial Jobless Claims,"1,314K"
2020/07/10,USD,PPI (MoM)  (Jun),-0.2%
2020/07/14,GBP,GDP (MoM),1.8%
2020/07/14,USD,Core CPI (MoM)  (Jun),0.2%
2020/07/14,USD,CPI (MoM)  (Jun),0.6%
2020/07/14,USD,CPI (YoY)  (Jun),0.6%
2020/07/15,JPY,BoJ Interest Rate Decision,-0.10%
2020/07/15,GBP,CPI (YoY)  (Jun),0.6%
2020/07/15,USD,Crude Oil Inventories,-7.493M
2020/07/16,CNY,GDP (YoY)  (Q2),3.2%
2020/07/16,EUR,Deposit Facility Rate  (Jul),-0.50%
2020/07/16,EUR,ECB Interest Rate Decision  (Jul),0.00%
2020/07/16,USD,Core Retail Sales (MoM)  (Jun),7.3%
2020/07/16,USD,Initial Jobless Claims,"1,300K"
2020/07/16,USD,Philadelphia Fed Manufacturing Index  (Jul),24.1
2020/07/16,USD,Retail Sales (MoM)  (Jun),7.5%
2020/07/16,EUR,ECB Press Conference,
2020/07/17,EUR,CPI (YoY)  (Jun),0.3%
2020/07/22,USD,Existing Home Sales  (Jun),4.72M
2020/07/22,USD,Crude Oil Inventories,4.892M
2020/07/23,USD,Initial Jobless Claims,"1,416K"
2020/07/24,USD,S&P Global Manufacturing PMI  (Jul),51.3
2020/07/24,USD,S&P Global Services PMI  (Jul),49.6
2020/07/24,USD,New Home Sales  (Jun),776K
2020/07/27,USD,Durable Goods Orders (MoM)  (Jun),7.3%
2020/07/29,USD,Crude Oil Inventories,-10.612M
2020/07/30,USD,FOMC Statement,
2020/07/30,USD,Fed Interest Rate Decision,0.25%
2020/07/30,USD,FOMC Press Conference,
2020/07/30,USD,GDP (QoQ)  (Q2),-32.9%
2020/07/30,USD,Initial Jobless Claims,"1,434K"
2020/07/31,CNY,Manufacturing PMI  (Jul),51.1
2020/07/31,EUR,CPI (YoY)  (Jul),0.4%
2020/07/31,USD,Core PCE Price Index (YoY)  (Jun),0.9%
2020/07/31,USD,Core PCE Price Index (MoM)  (Jun),0.2%
2020/07/31,USD,Chicago PMI  (Jul),51.9
2020/08/03,JPY,GDP (QoQ),-0.6%
2020/08/03,USD,S&P Global Manufacturing PMI  (Jul),50.9
2020/08/03,USD,ISM Manufacturing PMI  (Jul),54.2
2020/08/03,USD,ISM Manufacturing Prices  (Jul),53.2
2020/08/05,USD,ADP Nonfarm Employment Change  (Jul),167K
2020/08/05,USD,S&P Global Services PMI  (Jul),50.0
2020/08/05,USD,ISM Non-Manufacturing PMI  (Jul),58.1
2020/08/05,USD,ISM Non-Manufacturing Prices  (Jul),57.6
2020/08/05,USD,Crude Oil Inventories,-7.373M
2020/08/06,GBP,BoE Inflation Report,
2020/08/06,GBP,BoE Interest Rate Decision  (Jul),0.10%
2020/08/06,USD,Initial Jobless Claims,"1,186K"
2020/08/07,USD,Average Hourly Earnings (MoM)  (Jul),0.2%
2020/08/07,USD,Nonfarm Payrolls  (Jul),"1,763K"
2020/08/07,USD,Unemployment Rate  (Jul),10.2%
2020/08/10,USD,JOLTS Job Openings  (Jun),5.889M
2020/08/11,USD,PPI (MoM)  (Jul),0.6%
2020/08/12,GBP,GDP (YoY)  (Q2),-21.7%
2020/08/12,GBP,GDP (QoQ)  (Q2),-20.4%
2020/08/12,GBP,GDP (MoM),8.7%
2020/08/12,USD,Core CPI (MoM)  (Jul),0.6%
2020/08/12,USD,CPI (MoM)  (Jul),0.6%
2020/08/12,USD,CPI (YoY)  (Jul),1.0%
2020/08/12,USD,Crude Oil Inventories,-4.512M
2020/08/13,USD,Initial Jobless Claims,963K
2020/08/14,USD,Core Retail Sales (MoM)  (Jul),1.9%
2020/08/14,USD,Retail Sales (MoM)  (Jul),1.2%
2020/08/17,JPY,GDP (QoQ)  (Q2),-7.8%
2020/08/19,GBP,CPI (YoY)  (Jul),1.0%
2020/08/19,EUR,CPI (YoY)  (Jul),0.4%
2020/08/19,USD,Crude Oil Inventories,-1.632M
2020/08/20,USD,FOMC Meeting Minutes,
2020/08/20,USD,Initial Jobless Claims,"1,106K"
2020/08/20,USD,Philadelphia Fed Manufacturing Index  (Aug),17.2
2020/08/21,USD,S&P Global Manufacturing PMI  (Aug),53.6
2020/08/21,USD,S&P Global Services PMI  (Aug),54.8
2020/08/21,USD,Existing Home Sales  (Jul),5.86M
2020/08/25,USD,New Home Sales  (Jul),901K
2020/08/26,USD,Durable Goods Orders (MoM)  (Jul),11.2%
2020/08/26,USD,Crude Oil Inventories,-4.689M
2020/08/27,USD,GDP (QoQ)  (Q2),-31.7%
2020/08/27,USD,Initial Jobless Claims,"1,006K"
2020/08/27,USD,Fed Chair Powell Speaks,
2020/08/28,USD,Core PCE Price Index (MoM)  (Jul),0.3%
2020/08/28,USD,Core PCE Price Index (YoY)  (Jul),1.3%
2020/08/28,USD,Chicago PMI  (Aug),51.2
2020/08/31,CNY,Manufacturing PMI  (Aug),51.0
2020/09/01,EUR,CPI (YoY)  (Aug),-0.2%
2020/09/01,USD,S&P Global Manufacturing PMI  (Aug),53.1
2020/09/01,USD,ISM Manufacturing PMI  (Aug),56.0
2020/09/01,USD,ISM Manufacturing Prices  (Aug),59.5
2020/09/02,USD,ADP Nonfarm Employment Change  (Aug),428K
2020/09/02,USD,Crude Oil Inventories,-9.362M
2020/09/03,USD,Initial Jobless Claims,881K
2020/09/03,USD,S&P Global Services PMI  (Aug),55.0
2020/09/03,USD,ISM Non-Manufacturing PMI  (Aug),56.9
2020/09/03,USD,ISM Non-Manufacturing Prices  (Aug),64.2
2020/09/04,USD,Average Hourly Earnings (MoM)  (Aug),0.4%
2020/09/04,USD,Nonfarm Payrolls  (Aug),"1,371K"
2020/09/04,USD,Unemployment Rate  (Aug),8.4%
2020/09/08,JPY,GDP (QoQ)  (Q2),-7.9%
2020/09/09,USD,JOLTS Job Openings  (Jul),6.618M
2020/09/10,EUR,Deposit Facility Rate  (Sep),-0.50%
2020/09/10,EUR,ECB Interest Rate Decision  (Sep),0.00%
2020/09/10,USD,Initial Jobless Claims,884K
2020/09/10,USD,PPI (MoM)  (Aug),0.3%
2020/09/10,EUR,ECB Press Conference,
2020/09/10,USD,Crude Oil Inventories,2.032M
2020/09/11,GBP,GDP (MoM),6.6%
2020/09/11,USD,Core CPI (MoM)  (Aug),0.4%
2020/09/11,USD,CPI (MoM)  (Aug),0.4%
2020/09/11,USD,CPI (YoY)  (Aug),1.3%
2020/09/16,GBP,CPI (YoY)  (Aug),0.2%
2020/09/16,USD,Core Retail Sales (MoM)  (Aug),0.7%
2020/09/16,USD,Retail Sales (MoM)  (Aug),0.6%
2020/09/16,USD,Crude Oil Inventories,-4.389M
2020/09/17,USD,FOMC Economic Projections,
2020/09/17,USD,FOMC Statement,
2020/09/17,USD,Fed Interest Rate Decision,0.25%
2020/09/17,USD,FOMC Press Conference,
2020/09/17,JPY,BoJ Interest Rate Decision,-0.10%
2020/09/17,EUR,CPI (YoY)  (Aug),-0.2%
2020/09/17,GBP,BoE Interest Rate Decision  (Sep),0.10%
2020/09/17,USD,Initial Jobless Claims,860K
2020/09/17,USD,Philadelphia Fed Manufacturing Index  (Sep),15.0
2020/09/21,USD,Fed Chair Powell Speaks,
2020/09/22,USD,Existing Home Sales  (Aug),6.00M
2020/09/22,USD,Fed Chair Powell Testifies,
2020/09/23,USD,S&P Global Manufacturing PMI  (Sep),53.5
2020/09/23,USD,S&P Global Services PMI  (Sep),54.6
2020/09/23,USD,Fed Chair Powell Testifies,
2020/09/23,USD,Crude Oil Inventories,-1.639M
2020/09/24,USD,Initial Jobless Claims,870K
2020/09/24,USD,Fed Chair Powell Testifies,
2020/09/24,USD,New Home Sales  (Aug),"1,011K"
2020/09/25,USD,Durable Goods Orders (MoM)  (Aug),0.4%
2020/09/30,CNY,Manufacturing PMI  (Sep),51.5
2020/09/30,GBP,GDP (YoY)  (Q2),-21.5%
2020/09/30,GBP,GDP (QoQ)  (Q2),-19.8%
2020/09/30,USD,ADP Nonfarm Employment Change  (Sep),749K
2020/09/30,USD,GDP (QoQ)  (Q2),-31.4%
2020/09/30,USD,Chicago PMI  (Sep),62.4
2020/09/30,USD,Crude Oil Inventories,-1.980M
2020/10/01,USD,Core PCE Price Index (MoM)  (Aug),0.3%
2020/10/01,USD,Core PCE Price Index (YoY)  (Aug),1.6%
2020/10/01,USD,Initial Jobless Claims,837K
2020/10/01,USD,S&P Global Manufacturing PMI  (Sep),53.2
2020/10/01,USD,ISM Manufacturing PMI  (Sep),55.4
2020/10/01,USD,ISM Manufacturing Prices  (Sep),62.8
2020/10/02,EUR,CPI (YoY)  (Sep),-0.3%
2020/10/02,USD,Average Hourly Earnings (MoM)  (Sep),0.1%
2020/10/02,USD,Nonfarm Payrolls  (Sep),661K
2020/10/02,USD,Unemployment Rate  (Sep),7.9%
2020/10/05,USD,S&P Global Services PMI  (Sep),54.6
2020/10/05,USD,ISM Non-Manufacturing PMI  (Sep),57.8
2020/10/05,USD,ISM Non-Manufacturing Prices  (Sep),59.0
2020/10/06,USD,JOLTS Job Openings  (Aug),6.493M
2020/10/06,USD,Fed Chair Powell Speaks,
2020/10/07,USD,Crude Oil Inventories,0.501M
2020/10/08,USD,FOMC Meeting Minutes,
2020/10/08,USD,FOMC Statement,
2020/10/08,USD,Initial Jobless Claims,840K
2020/10/09,GBP,GDP (MoM),2.1%
2020/10/13,USD,Core CPI (MoM)  (Sep),0.2%
2020/10/13,USD,CPI (MoM)  (Sep),0.2%
2020/10/13,USD,CPI (YoY)  (Sep),1.4%
2020/10/14,USD,PPI (MoM)  (Sep),0.4%
2020/10/15,USD,Initial Jobless Claims,898K
2020/10/15,USD,Philadelphia Fed Manufacturing Index  (Oct),32.3
2020/10/15,USD,Crude Oil Inventories,-3.818M
2020/10/16,USD,Sec Kashkari Speaks,
2020/10/16,EUR,CPI (YoY)  (Sep),-0.3%
2020/10/16,USD,Core Retail Sales (MoM)  (Sep),1.5%
2020/10/16,USD,Retail Sales (MoM)  (Sep),1.9%
2020/10/19,CNY,GDP (YoY)  (Q3),4.9%
2020/10/19,USD,Fed Chair Powell Speaks,
2020/10/21,GBP,CPI (YoY)  (Sep),0.5%
2020/10/21,USD,Crude Oil Inventories,-1.001M
2020/10/22,USD,Initial Jobless Claims,787K
2020/10/22,USD,Existing Home Sales  (Sep),6.54M
2020/10/23,USD,S&P Global Manufacturing PMI  (Oct),53.3
2020/10/23,USD,S&P Global Services PMI  (Oct),56.0
2020/10/26,USD,New Home Sales  (Sep),959K
2020/10/27,USD,Durable Goods Orders (MoM)  (Sep),1.9%
2020/10/28,USD,Crude Oil Inventories,4.320M
2020/10/29,JPY,BoJ Interest Rate Decision,-0.10%
2020/10/29,USD,GDP (QoQ)  (Q3),33.1%
2020/10/29,USD,Initial Jobless Claims,751K
2020/10/29,EUR,Deposit Facility Rate  (Oct),-0.50%
2020/10/29,EUR,ECB Interest Rate Decision  (Oct),0.00%
2020/10/29,EUR,ECB Press Conference,
2020/10/30,EUR,CPI (YoY)  (Oct),-0.3%
2020/10/30,USD,Core PCE Price Index (YoY)  (Sep),1.5%
2020/10/30,USD,Core PCE Price Index (MoM)  (Sep),0.2%
2020/10/30,USD,Chicago PMI  (Oct),61.1
2020/10/31,CNY,Manufacturing PMI  (Oct),51.4
2020/11/02,USD,S&P Global Manufacturing PMI  (Oct),53.4
2020/11/02,USD,ISM Manufacturing PMI  (Oct),59.3
2020/11/02,USD,ISM Manufacturing Prices  (Oct),65.5
2020/11/04,USD,ADP Nonfarm Employment Change  (Oct),365K
2020/11/04,USD,S&P Global Services PMI  (Oct),56.9
2020/11/04,USD,ISM Non-Manufacturing PMI  (Oct),56.6
2020/11/04,USD,ISM Non-Manufacturing Prices  (Oct),63.9
2020/11/04,USD,Crude Oil Inventories,-7.998M
2020/11/05,GBP,BoE Inflation Report,
2020/11/05,GBP,BoE Interest Rate Decision  (Nov),0.10%
2020/11/05,USD,Initial Jobless Claims,751K
2020/11/06,USD,FOMC Statement,
2020/11/06,USD,Fed Interest Rate Decision,0.25%
2020/11/06,USD,FOMC Press Conference,
2020/11/06,USD,Average Hourly Earnings (MoM)  (Oct),0.1%
2020/11/06,USD,Nonfarm Payrolls  (Oct),638K
2020/11/06,USD,Unemployment Rate  (Oct),6.9%
2020/11/10,USD,JOLTS Job Openings  (Sep),6.436M
2020/11/12,GBP,GDP (MoM),1.1%
2020/11/12,GBP,GDP (QoQ)  (Q3),15.5%
2020/11/12,GBP,GDP (YoY)  (Q3),-9.6%
2020/11/12,USD,Core CPI (MoM)  (Oct),0.0%
2020/11/12,USD,CPI (MoM)  (Oct),0.0%
2020/11/12,USD,CPI (YoY)  (Oct),1.2%
2020/11/12,USD,Initial Jobless Claims,709K
2020/11/12,USD,Crude Oil Inventories,4.278M
2020/11/13,USD,PPI (MoM)  (Oct),0.3%
2020/11/16,JPY,GDP (QoQ)  (Q3),5.0%
2020/11/17,USD,Core Retail Sales (MoM)  (Oct),0.2%
2020/11/17,USD,Retail Sales (MoM)  (Oct),0.3%
2020/11/18,GBP,CPI (YoY)  (Oct),0.7%
2020/11/18,EUR,CPI (YoY)  (Oct),-0.3%
2020/11/18,USD,Crude Oil Inventories,0.768M
2020/11/19,USD,Initial Jobless Claims,742K
2020/11/19,USD,Philadelphia Fed Manufacturing Index  (Nov),26.3
2020/11/19,USD,Existing Home Sales  (Oct),6.85M
2020/11/23,USD,S&P Global Manufacturing PMI  (Nov),56.7
2020/11/23,USD,S&P Global Services PMI  (Nov),57.7
2020/11/24,GBP,Autumn Forecast Statement,
2020/11/25,USD,Durable Goods Orders (MoM)  (Sep),1.3%
2020/11/25,USD,GDP (QoQ)  (Q3),33.1%
2020/11/25,USD,Initial Jobless Claims,778K
2020/11/25,USD,Core PCE Price Index (YoY)  (Oct),1.4%
2020/11/25,USD,Core PCE Price Index (MoM)  (Oct),0.0%
2020/11/25,USD,New Home Sales  (Oct),999K
2020/11/25,GBP,Autumn Forecast Statement,
2020/11/25,USD,Crude Oil Inventories,-0.754M
2020/11/26,USD,FOMC Meeting Minutes,
2020/11/30,CNY,Manufacturing PMI  (Nov),52.1
2020/11/30,USD,Chicago PMI  (Nov),58.2
2020/12/01,EUR,CPI (YoY)  (Nov),-0.3%
2020/12/01,USD,S&P Global Manufacturing PMI  (Nov),56.7
2020/12/01,USD,Fed Chair Powell Testifies,
2020/12/01,USD,ISM Manufacturing PMI  (Nov),57.5
2020/12/01,USD,ISM Manufacturing Prices  (Nov),65.4
2020/12/02,USD,ADP Nonfarm Employment Change  (Nov),307K
2020/12/02,USD,Fed Chair Powell Testifies,
2020/12/02,USD,Crude Oil Inventories,-0.679M
2020/12/03,USD,Initial Jobless Claims,712K
2020/12/03,USD,S&P Global Services PMI  (Nov),58.4
2020/12/03,USD,ISM Non-Manufacturing PMI  (Nov),55.9
2020/12/03,USD,ISM Non-Manufacturing Prices  (Nov),66.1
2020/12/04,USD,Average Hourly Earnings (MoM)  (Nov),0.3%
2020/12/04,USD,Nonfarm Payrolls  (Nov),245K
2020/12/04,USD,Unemployment Rate  (Nov),6.7%
2020/12/08,JPY,GDP (QoQ)  (Q3),5.3%
2020/12/09,USD,JOLTS Job Openings  (Oct),6.652M
2020/12/09,USD,Crude Oil Inventories,15.189M
2020/12/10,GBP,GDP (MoM),0.4%
2020/12/10,EUR,Deposit Facility Rate  (Dec),-0.50%
2020/12/10,EUR,ECB Interest Rate Decision  (Dec),0.00%
2020/12/10,USD,Core CPI (MoM)  (Nov),0.2%
2020/12/10,USD,CPI (YoY)  (Nov),1.2%
2020/12/10,USD,CPI (MoM)  (Nov),0.2%
2020/12/10,USD,Initial Jobless Claims,853K
2020/12/10,EUR,ECB Press Conference,
2020/12/11,USD,PPI (MoM)  (Nov),0.1%
2020/12/16,GBP,CPI (YoY)  (Nov),0.3%
2020/12/16,USD,Core Retail Sales (MoM)  (Nov),-0.9%
2020/12/16,USD,Retail Sales (MoM)  (Nov),-1.1%
2020/12/16,USD,S&P Global Manufacturing PMI  (Dec),56.5
2020/12/16,USD,S&P Global Services PMI  (Dec),55.3
2020/12/16,USD,Crude Oil Inventories,-3.135M
2020/12/17,USD,FOMC Economic Projections,
2020/12/17,USD,FOMC Statement,
2020/12/17,USD,Fed Interest Rate Decision,0.25%
2020/12/17,USD,FOMC Press Conference,
2020/12/17,EUR,CPI (YoY)  (Nov),-0.3%
2020/12/17,GBP,BoE Interest Rate Decision  (Dec),0.10%
2020/12/17,USD,Initial Jobless Claims,885K
2020/12/17,USD,Philadelphia Fed Manufacturing Index  (Dec),11.1
2020/12/18,JPY,BoJ Interest Rate Decision,-0.10%
2020/12/22,GBP,GDP (YoY)  (Q3),-8.6%
2020/12/22,GBP,GDP (QoQ)  (Q3),16.0%
2020/12/22,USD,GDP (QoQ)  (Q3),33.4%
2020/12/22,USD,Existing Home Sales  (Nov),6.69M
2020/12/23,USD,Core PCE Price Index (YoY)  (Nov),1.4%
2020/12/23,USD,Core PCE Price Index (MoM)  (Nov),0.0%
2020/12/23,USD,Durable Goods Orders (MoM)  (Nov),0.9%
2020/12/23,USD,Initial Jobless Claims,803K
2020/12/23,USD,New Home Sales  (Nov),841K
2020/12/23,USD,Crude Oil Inventories,-0.562M
2020/12/30,USD,Chicago PMI  (Dec),59.5
2020/12/30,USD,Crude Oil Inventories,-6.065M
2020/12/31,CNY,Manufacturing PMI  (Dec),51.9
2020/12/31,USD,Initial Jobless Claims,787K
2021/01/04,USD,S&P Global Manufacturing PMI  (Dec),57.1
2021/01/05,USD,ISM Manufacturing PMI  (Dec),60.7
2021/01/05,USD,ISM Manufacturing Prices  (Dec),77.6
2021/01/06,USD,ADP Nonfarm Employment Change  (Dec),-123K
2021/01/06,USD,S&P Global Services PMI  (Dec),54.8
2021/01/06,USD,Crude Oil Inventories,-8.010M
2021/01/07,USD,FOMC Meeting Minutes,
2021/01/07,EUR,CPI (YoY)  (Dec),-0.3%
2021/01/07,USD,Initial Jobless Claims,787K
2021/01/07,USD,ISM Non-Manufacturing PMI  (Dec),57.2
2021/01/07,USD,ISM Non-Manufacturing Prices  (Dec),64.8
2021/01/08,USD,Average Hourly Earnings (MoM)  (Dec),0.8%
2021/01/08,USD,Nonfarm Payrolls  (Dec),-140K
2021/01/08,USD,Unemployment Rate  (Dec),6.7%
2021/01/12,USD,JOLTS Job Openings  (Nov),6.527M
2021/01/13,USD,Core CPI (MoM)  (Dec),0.1%
2021/01/13,USD,CPI (YoY)  (Dec),1.4%
2021/01/13,USD,CPI (MoM)  (Dec),0.4%
2021/01/13,USD,Crude Oil Inventories,-3.247M
2021/01/14,USD,Initial Jobless Claims,965K
2021/01/15,USD,Fed Chair Powell Speaks,
2021/01/15,USD,U.S. President Biden Speaks,
2021/01/15,GBP,GDP (MoM),-2.6%
2021/01/15,USD,Core Retail Sales (MoM)  (Dec),-1.4%
2021/01/15,USD,PPI (MoM)  (Dec),0.3%
2021/01/15,USD,Retail Sales (MoM)  (Dec),-0.7%
2021/01/18,CNY,GDP (YoY)  (Q4),6.5%
2021/01/20,GBP,CPI (YoY)  (Dec),0.6%
2021/01/20,EUR,CPI (YoY)  (Dec),-0.3%
2021/01/20,USD,U.S. President Biden Speaks,
2021/01/21,JPY,BoJ Interest Rate Decision,-0.10%
2021/01/21,EUR,Deposit Facility Rate  (Jan),-0.50%
2021/01/21,EUR,ECB Interest Rate Decision  (Jan),0.00%
2021/01/21,USD,Initial Jobless Claims,900K
2021/01/21,USD,Philadelphia Fed Manufacturing Index  (Jan),26.5
2021/01/21,EUR,ECB Press Conference,
2021/01/22,USD,S&P Global Manufacturing PMI  (Jan),59.1
2021/01/22,USD,S&P Global Services PMI  (Jan),57.5
2021/01/22,USD,Existing Home Sales  (Dec),6.76M
