Tanggal,Mata Uang,Event,Aktual
2019/12/28,USD,U.S. Baker Hughes Total Rig Count,805
2019/12/30,GBP,Gross Mortgage Approvals,43.7K
2019/12/30,USD,Goods Trade Balance  (Nov),-63.19B
2019/12/30,USD,Retail Inventories Ex Auto  (Nov),-0.2%
2019/12/30,USD,Chicago PMI  (Dec),48.9
2019/12/30,USD,Pending Home Sales (MoM)  (Nov),1.2%
2019/12/31,GBP,CFTC GBP speculative net positions,-5.8K
2019/12/31,USD,CFTC Crude Oil speculative net positions,536.4K
2019/12/31,USD,CFTC Gold speculative net positions,286.3K
2019/12/31,USD,CFTC Nasdaq 100 speculative net positions,7.9K
2019/12/31,USD,CFTC S&P 500 speculative net positions,-13.5K
2019/12/31,JPY,CFTC JPY speculative net positions,-42.1K
2019/12/31,CNY,Chinese Composite PMI  (Dec),53.4
2019/12/31,CNY,Manufacturing PMI  (Dec),50.2
2019/12/31,CNY,Non-Manufacturing PMI  (Dec),53.5
2019/12/31,GBP,Investing.com GBP/USD Index,51.4%
2019/12/31,USD,Investing.com Gold Index,55.7%
2019/12/31,JPY,Investing.com USD/JPY Index,51.0%
2019/12/31,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Oct),2.2%
2019/12/31,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Oct),0.1%
2019/12/31,USD,CB Consumer Confidence  (Dec),126.5
2020/01/01,CNY,PBoC Reserve Requirement Ratio,12.50%
2020/01/02,USD,Fed's Balance Sheet,"4,173.63B"
2020/01/02,USD,Continuing Jobless Claims,"1,728K"
2020/01/02,USD,Initial Jobless Claims,222K
2020/01/03,GBP,Nationwide HPI (MoM)  (Dec),0.1%
2020/01/03,GBP,Nationwide HPI (YoY)  (Dec),1.4%
2020/01/03,GBP,Nationwide HPI (MoM)  (Dec),0.1%
2020/01/03,GBP,Nationwide HPI (YoY)  (Dec),1.4%
2020/01/03,EUR,German Unemployment Change  (Dec),8K
2020/01/03,EUR,German Unemployment Rate  (Dec),5.0%
2020/01/03,EUR,German CPI (MoM)  (Dec),0.5%
2020/01/03,EUR,German CPI (YoY)  (Dec),1.5%
2020/01/03,USD,Seevol Cushing Storage Report,-0.980M
2020/01/03,USD,Construction Spending (MoM)  (Nov),0.6%
2020/01/03,USD,ISM Manufacturing Employment  (Dec),45.1
2020/01/03,USD,ISM Manufacturing PMI  (Dec),47.2
2020/01/03,USD,ISM Manufacturing Prices  (Dec),51.7
2020/01/03,USD,Crude Oil Inventories,-11.463M
2020/01/03,USD,Cushing Crude Oil Inventories,-1.449M
2020/01/04,USD,U.S. Baker Hughes Oil Rig Count,670
2020/01/04,USD,U.S. Baker Hughes Total Rig Count,796
2020/01/04,USD,FOMC Member Brainard Speaks,
2020/01/04,USD,FOMC Meeting Minutes,
2020/01/04,USD,FOMC Member Kaplan Speaks,
2020/01/06,GBP,BoE MPC Member Broadbent Speaks,
2020/01/06,USD,FOMC Member Williams Speaks,
2020/01/06,EUR,German Retail Sales (MoM)  (Nov),2.1%
2020/01/07,GBP,CFTC GBP speculative net positions,8.7K
2020/01/07,USD,CFTC Crude Oil speculative net positions,550.1K
2020/01/07,USD,CFTC Gold speculative net positions,305.7K
2020/01/07,USD,CFTC Nasdaq 100 speculative net positions,13.5K
2020/01/07,USD,CFTC S&P 500 speculative net positions,27.1K
2020/01/07,JPY,CFTC JPY speculative net positions,-33.5K
2020/01/07,JPY,10-Year JGB Auction,-0.010%
2020/01/07,GBP,Investing.com GBP/USD Index,54.0%
2020/01/07,USD,Investing.com Gold Index,56.7%
2020/01/07,JPY,Investing.com USD/JPY Index,52.6%
2020/01/07,USD,Exports,209.00B
2020/01/07,USD,Imports,252.00B
2020/01/07,USD,Trade Balance  (Nov),-43.10B
2020/01/07,USD,Cap Goods Ship Non Defense Ex Air (MoM),-0.3%
2020/01/07,USD,Factory Orders (MoM)  (Nov),-0.7%
2020/01/07,USD,ISM Non-Manufacturing Employment  (Dec),55.2
2020/01/07,USD,ISM Non-Manufacturing PMI  (Dec),55.0
2020/01/07,USD,ISM Non-Manufacturing Prices  (Dec),58.5
2020/01/08,USD,3-Year Note Auction,1.567%
2020/01/08,USD,API Weekly Crude Oil Stock,-5.945M
2020/01/08,EUR,German Factory Orders (MoM)  (Nov),-1.3%
2020/01/08,GBP,Halifax House Price Index (MoM)  (Dec),1.7%
2020/01/08,GBP,Halifax House Price Index (YoY),4.0%
2020/01/08,GBP,Labour Productivity  (Q3),0.1%
2020/01/08,EUR,German 10-Year Bund Auction,-0.250%
2020/01/08,USD,ADP Nonfarm Employment Change  (Dec),202K
2020/01/08,USD,Seevol Cushing Storage Report,-1.200M
2020/01/08,USD,FOMC Member Brainard Speaks,
2020/01/08,USD,Crude Oil Inventories,1.164M
2020/01/08,USD,Cushing Crude Oil Inventories,-0.821M
2020/01/09,USD,10-Year Note Auction,1.869%
2020/01/09,USD,Consumer Credit  (Nov),12.51B
2020/01/09,USD,Fed's Balance Sheet,"4,149.54B"
2020/01/09,GBP,BRC Retail Sales Monitor (YoY)  (Dec),1.7%
2020/01/09,CNY,CPI (MoM)  (Dec),0.0%
2020/01/09,CNY,CPI (YoY)  (Dec),4.5%
2020/01/09,CNY,PPI (YoY)  (Dec),-0.5%
2020/01/09,EUR,German Industrial Production (MoM)  (Nov),1.1%
2020/01/09,EUR,German Trade Balance  (Nov),18.3B
2020/01/09,GBP,BoE Gov Carney Speaks,
2020/01/09,USD,FOMC Member Clarida Speaks,
2020/01/09,USD,Continuing Jobless Claims,"1,803K"
2020/01/09,USD,Initial Jobless Claims,214K
2020/01/09,USD,FOMC Member Kashkari Speaks,
2020/01/09,USD,FOMC Member Williams Speaks,
2020/01/10,USD,30-Year Bond Auction,2.341%
2020/01/10,EUR,German Buba President Weidmann Speaks,
2020/01/10,JPY,Household Spending (MoM)  (Nov),2.6%
2020/01/10,JPY,Household Spending (YoY)  (Nov),-2.0%
2020/01/10,GBP,MPC Member Tenreyro Speaks,
2020/01/10,USD,Average Hourly Earnings (MoM)  (Dec),0.1%
2020/01/10,USD,Average Hourly Earnings (YoY) (YoY)  (Dec),2.9%
2020/01/10,USD,Nonfarm Payrolls  (Dec),145K
2020/01/10,USD,Participation Rate  (Dec),63.2%
2020/01/10,USD,Private Nonfarm Payrolls  (Dec),139K
2020/01/10,USD,U6 Unemployment Rate  (Dec),6.7%
2020/01/10,USD,Unemployment Rate  (Dec),3.5%
2020/01/11,USD,WASDE Report,
2020/01/11,USD,U.S. Baker Hughes Oil Rig Count,659
2020/01/11,USD,U.S. Baker Hughes Total Rig Count,781
2020/01/11,GBP,CFTC GBP speculative net positions,16.5K
2020/01/11,USD,CFTC Crude Oil speculative net positions,567.3K
2020/01/11,USD,CFTC Gold speculative net positions,322.3K
2020/01/11,USD,CFTC Nasdaq 100 speculative net positions,16.7K
2020/01/11,USD,CFTC S&P 500 speculative net positions,40.8K
2020/01/11,JPY,CFTC JPY speculative net positions,-12.2K
2020/01/13,GBP,Investing.com GBP/USD Index,56.3%
2020/01/13,USD,Investing.com Gold Index,56.2%
2020/01/13,JPY,Investing.com USD/JPY Index,41.2%
2020/01/13,GBP,GDP (YoY),0.6%
2020/01/13,GBP,GDP (MoM),-0.3%
2020/01/13,GBP,Industrial Production (MoM)  (Nov),-1.2%
2020/01/13,GBP,Manufacturing Production (MoM)  (Nov),-1.7%
2020/01/13,GBP,Monthly GDP 3M/3M Change,0.1%
2020/01/13,GBP,Trade Balance  (Nov),-5.26B
2020/01/13,GBP,Trade Balance Non-EU  (Nov),1.73B
2020/01/13,GBP,NIESR GDP Estimate,0.0%
2020/01/13,GBP,NIESR Monthly GDP Tracker,0.0%
2020/01/13,USD,FOMC Member Rosengren Speaks,
2020/01/14,USD,Federal Budget Balance  (Dec),-13.3B
2020/01/14,USD,Treasury Department Report,
2020/01/14,JPY,Adjusted Current Account,1.79T
2020/01/14,JPY,Current Account n.s.a.  (Nov),1.437T
2020/01/14,CNY,Exports (YoY)  (Dec),7.6%
2020/01/14,CNY,Imports (YoY)  (Dec),16.3%
2020/01/14,CNY,Trade Balance (USD)  (Dec),46.79B
2020/01/14,USD,EIA Short-Term Energy Outlook,
2020/01/14,USD,Core CPI (MoM)  (Dec),0.1%
2020/01/14,USD,Core CPI (YoY)  (Dec),2.3%
2020/01/14,USD,CPI (MoM)  (Dec),0.2%
2020/01/14,USD,CPI (YoY)  (Dec),2.3%
2020/01/14,USD,FOMC Member Williams Speaks,
2020/01/15,USD,FOMC Member George Speaks,
2020/01/15,USD,API Weekly Crude Oil Stock,1.100M
2020/01/15,JPY,BoJ Governor Kuroda Speaks,
2020/01/15,GBP,CPIH (YoY),1.4%
2020/01/15,GBP,BoE MPC Member Saunders Speaks,
2020/01/15,GBP,CPI (YoY)  (Dec),1.3%
2020/01/15,GBP,CPI (MoM)  (Dec),0.0%
2020/01/15,GBP,PPI Input (MoM)  (Dec),0.1%
2020/01/15,USD,OPEC Monthly Report,
2020/01/15,USD,Core PPI (MoM)  (Dec),0.1%
2020/01/15,USD,NY Empire State Manufacturing Index  (Jan),4.80
2020/01/15,USD,PPI (MoM)  (Dec),0.1%
2020/01/15,USD,Seevol Cushing Storage Report,0.130M
2020/01/15,USD,Crude Oil Inventories,-2.549M
2020/01/15,USD,Cushing Crude Oil Inventories,0.342M
2020/01/15,USD,FOMC Member Harker Speaks,
2020/01/16,USD,FOMC Member Kaplan Speaks,
2020/01/16,EUR,German Buba President Weidmann Speaks,
2020/01/16,USD,Beige Book,
2020/01/16,USD,Fed's Balance Sheet,"4,175.85B"
2020/01/16,EUR,German CPI (YoY)  (Dec),1.5%
2020/01/16,EUR,German CPI (MoM)  (Dec),0.5%
2020/01/16,CNY,New Loans,"1,140.0B"
2020/01/16,USD,IEA Monthly Report,
2020/01/16,GBP,BOE Credit Conditions Survey,
2020/01/16,USD,Continuing Jobless Claims,"1,767K"
2020/01/16,USD,Core Retail Sales (MoM)  (Dec),0.7%
2020/01/16,USD,Export Price Index (MoM)  (Dec),-0.2%
2020/01/16,USD,Import Price Index (MoM)  (Dec),0.3%
2020/01/16,USD,Initial Jobless Claims,204K
2020/01/16,USD,Philadelphia Fed Manufacturing Index  (Jan),17.0
2020/01/16,USD,Philly Fed Employment  (Jan),19.3
2020/01/16,USD,Retail Control (MoM)  (Dec),0.5%
2020/01/16,USD,Retail Sales (MoM)  (Dec),0.3%
2020/01/16,USD,Business Inventories (MoM)  (Nov),-0.2%
2020/01/16,USD,FOMC Member Bowman Speaks,
2020/01/16,USD,Retail Inventories Ex Auto  (Nov),-0.2%
2020/01/17,USD,TIC Net Long-Term Transactions  (Nov),22.9B
2020/01/17,CNY,Fixed Asset Investment (YoY)  (Dec),5.4%
2020/01/17,CNY,GDP (YoY)  (Q4),6.0%
2020/01/17,CNY,GDP (QoQ)  (Q4),1.5%
2020/01/17,CNY,Chinese GDP YTD  (YoY)  (Q4),6.1%
2020/01/17,CNY,Industrial Production (YoY)  (Dec),6.9%
2020/01/17,CNY,Chinese Industrial Production YTD  (YoY)  (Dec),5.7%
2020/01/17,CNY,Chinese Unemployment Rate,5.2%
2020/01/17,CNY,NBS Press Conference,
2020/01/17,JPY,Tertiary Industry Activity Index (MoM),1.3%
2020/01/17,GBP,Core Retail Sales (MoM)  (Dec),-0.8%
2020/01/17,GBP,Core Retail Sales (YoY)  (Dec),0.7%
2020/01/17,GBP,Retail Sales (YoY)  (Dec),0.9%
2020/01/17,GBP,Retail Sales (MoM)  (Dec),-0.6%
2020/01/17,USD,Building Permits  (Dec),1.416M
2020/01/17,USD,Housing Starts  (Dec),1.608M
2020/01/17,USD,Housing Starts (MoM)  (Dec),16.9%
2020/01/17,USD,FOMC Member Harker Speaks,
2020/01/17,USD,Industrial Production (YoY)  (Dec),-1.01%
2020/01/17,USD,Industrial Production (MoM)  (Dec),-0.3%
2020/01/17,USD,JOLTS Job Openings  (Nov),6.800M
2020/01/17,USD,Michigan 1-Year Inflation Expectations  (Jan),2.5%
2020/01/17,USD,Michigan 5-Year Inflation Expectations  (Jan),2.50%
2020/01/17,USD,Michigan Consumer Expectations  (Jan),88.3
2020/01/17,USD,Michigan Consumer Sentiment  (Jan),99.1
2020/01/18,USD,FOMC Member Quarles Speaks,
2020/01/18,USD,U.S. Baker Hughes Oil Rig Count,673
2020/01/18,USD,U.S. Baker Hughes Total Rig Count,796
2020/01/18,GBP,CFTC GBP speculative net positions,31.5K
2020/01/18,USD,CFTC Crude Oil speculative net positions,530.3K
2020/01/18,USD,CFTC Gold speculative net positions,319.2K
2020/01/18,USD,CFTC Nasdaq 100 speculative net positions,16.7K
2020/01/18,USD,CFTC S&P 500 speculative net positions,33.0K
2020/01/18,JPY,CFTC JPY speculative net positions,-31.4K
2020/01/20,CNY,PBoC Loan Prime Rate,4.15%
2020/01/20,JPY,Industrial Production (MoM)  (Nov),-1.0%
2020/01/20,GBP,Investing.com GBP/USD Index,62.0%
2020/01/20,USD,Investing.com Gold Index,55.5%
2020/01/20,JPY,Investing.com USD/JPY Index,53.7%
2020/01/20,EUR,German PPI (MoM)  (Dec),0.1%
2020/01/21,EUR,German Buba Beermann Speaks,
2020/01/21,JPY,BoJ Monetary Policy Statement,
2020/01/21,JPY,BoJ Outlook Report (YoY),
2020/01/21,JPY,BoJ Interest Rate Decision,-0.10%
2020/01/21,JPY,BoJ Press Conference,
2020/01/21,GBP,Average Earnings Index +Bonus  (Nov),3.2%
2020/01/21,GBP,Claimant Count Change  (Dec),14.9K
2020/01/21,GBP,Employment Change 3M/3M (MoM)  (Nov),208K
2020/01/21,GBP,Unemployment Rate  (Nov),3.8%
2020/01/21,EUR,German ZEW Current Conditions  (Jan),-9.5
2020/01/21,EUR,German ZEW Economic Sentiment  (Jan),26.7
2020/01/21,USD,U.S. President Trump Speaks,
2020/01/22,USD,Existing Home Sales  (Dec),5.54M
2020/01/22,USD,Existing Home Sales (MoM)  (Dec),3.6%
2020/01/23,USD,Fed's Balance Sheet,"4,145.91B"
2020/01/23,USD,API Weekly Crude Oil Stock,1.600M
2020/01/23,JPY,Adjusted Trade Balance,-0.10T
2020/01/23,JPY,Exports (YoY)  (Dec),-6.3%
2020/01/23,JPY,Trade Balance  (Dec),-152.5B
2020/01/23,USD,Continuing Jobless Claims,"1,731K"
2020/01/23,USD,Initial Jobless Claims,211K
2020/01/23,USD,Seevol Cushing Storage Report,-0.670M
2020/01/23,USD,US Leading Index (MoM)  (Dec),-0.3%
2020/01/23,USD,Crude Oil Inventories,-0.405M
2020/01/23,USD,Cushing Crude Oil Inventories,-0.961M
2020/01/24,USD,10-Year TIPS Auction,0.036%
2020/01/24,JPY,National Core CPI (YoY)  (Dec),0.7%
2020/01/24,JPY,National CPI (MoM),0.1%
2020/01/25,USD,U.S. Baker Hughes Oil Rig Count,676
2020/01/25,USD,U.S. Baker Hughes Total Rig Count,794
2020/01/25,GBP,CFTC GBP speculative net positions,24.9K
2020/01/25,USD,CFTC Crude Oil speculative net positions,520.6K
2020/01/25,USD,CFTC Gold speculative net positions,317.7K
2020/01/25,USD,CFTC Nasdaq 100 speculative net positions,9.0K
2020/01/25,USD,CFTC S&P 500 speculative net positions,4.6K
2020/01/25,JPY,CFTC JPY speculative net positions,-44.7K
2020/01/27,GBP,Investing.com GBP/USD Index,51.4%
2020/01/27,USD,Investing.com Gold Index,55.3%
2020/01/27,JPY,Investing.com USD/JPY Index,66.0%
2020/01/27,EUR,German Business Expectations  (Jan),92.9
2020/01/27,EUR,German Current Assessment  (Jan),99.1
2020/01/27,EUR,German Ifo Business Climate Index  (Jan),95.9
2020/01/27,GBP,Gross Mortgage Approvals,46.8K
2020/01/27,USD,New Home Sales  (Dec),694K
2020/01/27,USD,New Home Sales (MoM)  (Dec),-0.4%
2020/01/27,USD,2-Year Note Auction,1.440%
2020/01/28,USD,5-Year Note Auction,1.448%
2020/01/28,JPY,BoJ Core CPI (YoY),0.3%
2020/01/28,USD,Cap Goods Ship Non Defense Ex Air (MoM),-0.4%
2020/01/28,USD,Core Durable Goods Orders (MoM)  (Dec),-0.1%
2020/01/28,USD,Durable Goods Orders (MoM)  (Dec),2.4%
2020/01/28,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Nov),2.6%
2020/01/28,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Nov),0.1%
2020/01/28,USD,FOMC Member Williams Speaks,
2020/01/28,USD,CB Consumer Confidence  (Jan),131.6
2020/01/29,USD,7-Year Note Auction,1.570%
2020/01/29,GBP,Nationwide HPI (MoM)  (Jan),0.5%
2020/01/29,GBP,Nationwide HPI (YoY)  (Jan),1.9%
2020/01/29,EUR,GfK German Consumer Climate  (Feb),9.9
2020/01/29,EUR,German Buba Mauderer Speaks,
2020/01/29,USD,Goods Trade Balance  (Dec),-68.33B
2020/01/29,USD,Retail Inventories Ex Auto  (Dec),0.0%
2020/01/29,USD,Seevol Cushing Storage Report,0.550M
2020/01/29,USD,Pending Home Sales (MoM)  (Dec),-4.9%
2020/01/29,USD,Crude Oil Inventories,3.548M
2020/01/29,USD,Cushing Crude Oil Inventories,0.758M
2020/01/30,USD,FOMC Statement,
2020/01/30,USD,Fed Interest Rate Decision,1.75%
2020/01/30,USD,FOMC Press Conference,
2020/01/30,USD,Fed's Balance Sheet,"4,151.63B"
2020/01/30,USD,API Weekly Crude Oil Stock,-4.267M
2020/01/30,JPY,BOJ Deputy Governor Amamiya Speaks,
2020/01/30,EUR,German Unemployment Change  (Jan),-2K
2020/01/30,EUR,German Unemployment Rate  (Jan),5.0%
2020/01/30,GBP,BoE Inflation Report,
2020/01/30,GBP,BoE MPC vote cut  (Jan),2
2020/01/30,GBP,BoE MPC vote hike  (Jan),0
2020/01/30,GBP,BoE MPC vote unchanged  (Jan),7
2020/01/30,GBP,BoE QE Total  (Jan),435B
2020/01/30,GBP,BoE Interest Rate Decision  (Jan),0.75%
2020/01/30,GBP,BoE MPC Meeting Minutes,
2020/01/30,GBP,BoE Gov Carney Speaks,
2020/01/30,EUR,German Buba Vice President Buch Speaks,
2020/01/30,EUR,German CPI (MoM)  (Jan),-0.6%
2020/01/30,EUR,German CPI (YoY)  (Jan),1.7%
2020/01/30,USD,Continuing Jobless Claims,"1,703K"
2020/01/30,USD,Core PCE Prices  (Q4),1.30%
2020/01/30,USD,GDP (QoQ)  (Q4),2.1%
2020/01/30,USD,GDP Price Index (QoQ)  (Q4),1.5%
2020/01/30,USD,Initial Jobless Claims,216K
2020/01/30,EUR,German Buba Mauderer Speaks,
2020/01/31,EUR,German Buba President Weidmann Speaks,
2020/01/31,JPY,Tokyo Core CPI (YoY)  (Jan),0.7%
2020/01/31,JPY,Industrial Production (MoM)  (Dec),1.3%
2020/01/31,CNY,Chinese Composite PMI  (Jan),53.0
2020/01/31,CNY,Manufacturing PMI  (Jan),50.0
2020/01/31,CNY,Non-Manufacturing PMI  (Jan),54.1
2020/01/31,EUR,German Retail Sales (MoM)  (Dec),-3.3%
2020/01/31,USD,Core PCE Price Index (MoM)  (Dec),0.2%
2020/01/31,USD,Core PCE Price Index (YoY)  (Dec),1.6%
2020/01/31,USD,Employment Cost Index (QoQ)  (Q4),0.7%
2020/01/31,USD,PCE Price index (YoY)  (Dec),1.6
2020/01/31,USD,PCE price index (MoM)  (Dec),0.3%
2020/01/31,USD,Personal Spending (MoM)  (Dec),0.3%
2020/01/31,USD,Chicago PMI  (Jan),42.9
2020/01/31,USD,Michigan 1-Year Inflation Expectations  (Jan),2.5%
2020/01/31,USD,Michigan 5-Year Inflation Expectations  (Jan),2.50%
2020/01/31,USD,Michigan Consumer Expectations  (Jan),90.5
2020/01/31,USD,Michigan Consumer Sentiment  (Jan),99.8
2020/02/01,USD,U.S. Baker Hughes Oil Rig Count,675
2020/02/01,USD,U.S. Baker Hughes Total Rig Count,790
2020/02/01,GBP,CFTC GBP speculative net positions,17.7K
2020/02/01,USD,CFTC Crude Oil speculative net positions,461.8K
2020/02/01,USD,CFTC Gold speculative net positions,330.1K
2020/02/01,USD,CFTC Nasdaq 100 speculative net positions,24.4K
2020/02/01,USD,CFTC S&P 500 speculative net positions,16.8K
2020/02/01,JPY,CFTC JPY speculative net positions,-36.0K
2020/02/03,GBP,Investing.com GBP/USD Index,48.1%
2020/02/03,USD,Investing.com Gold Index,57.4%
2020/02/03,JPY,Investing.com USD/JPY Index,59.0%
2020/02/03,USD,Construction Spending (MoM)  (Dec),-0.2%
2020/02/03,USD,ISM Manufacturing Employment  (Jan),46.6
2020/02/03,USD,ISM Manufacturing PMI  (Jan),50.9
2020/02/03,USD,ISM Manufacturing Prices  (Jan),53.3
2020/02/04,EUR,German Buba President Weidmann Speaks,
2020/02/04,USD,FOMC Member Bostic Speaks,
2020/02/04,JPY,10-Year JGB Auction,-0.051%
2020/02/04,USD,Cap Goods Ship Non Defense Ex Air (MoM),-0.3%
2020/02/04,USD,Factory Orders (MoM)  (Dec),1.8%
2020/02/05,USD,API Weekly Crude Oil Stock,4.180M
2020/02/05,CNY,Chinese Composite PMI,51.9
2020/02/05,USD,ADP Nonfarm Employment Change  (Jan),291K
2020/02/05,USD,Exports,209.60B
2020/02/05,USD,Imports,258.50B
2020/02/05,USD,Seevol Cushing Storage Report,1.720M
2020/02/05,USD,Trade Balance  (Dec),-48.90B
2020/02/05,USD,ISM Non-Manufacturing Employment  (Jan),53.1
2020/02/05,USD,ISM Non-Manufacturing PMI  (Jan),55.5
2020/02/05,USD,ISM Non-Manufacturing Prices  (Jan),55.5
2020/02/05,USD,Crude Oil Inventories,3.355M
2020/02/05,USD,Cushing Crude Oil Inventories,1.068M
2020/02/06,USD,Fed's Balance Sheet,"4,166.71B"
2020/02/06,USD,FOMC Member Brainard Speaks,
2020/02/06,JPY,BoJ Board Member Masai Speaks,
2020/02/06,EUR,German Factory Orders (MoM)  (Dec),-2.1%
2020/02/06,USD,Continuing Jobless Claims,"1,751K"
2020/02/06,USD,Initial Jobless Claims,202K
2020/02/06,USD,Nonfarm Productivity (QoQ)  (Q4),1.4%
2020/02/06,USD,Unit Labor Costs (QoQ)  (Q4),1.4%
2020/02/06,USD,FOMC Member Kaplan Speaks,
2020/02/07,JPY,Household Spending (MoM)  (Dec),-1.7%
2020/02/07,JPY,Household Spending (YoY)  (Dec),-4.8%
2020/02/07,USD,FOMC Member Quarles Speaks,
2020/02/07,CNY,Exports (YoY),9.1%
2020/02/07,CNY,Imports (YoY),-1.5%
2020/02/07,CNY,Trade Balance (USD),39.16B
2020/02/07,EUR,German Industrial Production (MoM)  (Dec),-3.5%
2020/02/07,EUR,German Trade Balance  (Dec),19.2B
2020/02/07,GBP,Halifax House Price Index (MoM)  (Jan),0.4%
2020/02/07,GBP,Halifax House Price Index (YoY),4.1%
2020/02/07,USD,Average Hourly Earnings (YoY) (YoY)  (Jan),3.1%
2020/02/07,USD,Average Hourly Earnings (MoM)  (Jan),0.2%
2020/02/07,USD,Nonfarm Payrolls  (Jan),225K
2020/02/07,USD,Participation Rate  (Jan),63.4%
2020/02/07,USD,"Payrolls Benchmark, n.s.a.",-505.00K
2020/02/07,USD,Private Nonfarm Payrolls  (Jan),206K
2020/02/07,USD,U6 Unemployment Rate  (Jan),6.9%
2020/02/07,USD,Unemployment Rate  (Jan),3.6%
2020/02/08,USD,U.S. Baker Hughes Oil Rig Count,676
2020/02/08,USD,U.S. Baker Hughes Total Rig Count,790
2020/02/08,GBP,CFTC GBP speculative net positions,13.0K
2020/02/08,USD,CFTC Crude Oil speculative net positions,397.4K
2020/02/08,USD,CFTC Gold speculative net positions,299.8K
2020/02/08,USD,CFTC Nasdaq 100 speculative net positions,21.3K
2020/02/08,USD,CFTC S&P 500 speculative net positions,46.1K
2020/02/08,JPY,CFTC JPY speculative net positions,-21.9K
2020/02/08,USD,Consumer Credit  (Dec),22.06B
2020/02/10,JPY,Adjusted Current Account,1.71T
2020/02/10,JPY,Current Account n.s.a.  (Dec),0.524T
2020/02/10,CNY,CPI (YoY)  (Jan),5.4%
2020/02/10,CNY,CPI (MoM)  (Jan),1.4%
2020/02/10,CNY,PPI (YoY)  (Jan),0.1%
2020/02/10,GBP,Investing.com GBP/USD Index,52.4%
2020/02/10,USD,Investing.com Gold Index,51.3%
2020/02/10,JPY,Investing.com USD/JPY Index,44.1%
2020/02/10,USD,FOMC Member Bowman Speaks,
2020/02/11,USD,FOMC Member Harker Speaks,
2020/02/11,GBP,BRC Retail Sales Monitor (YoY)  (Jan),0.0%
2020/02/11,GBP,Business Investment (QoQ)  (Q4),-1.0%
2020/02/11,GBP,GDP (YoY)  (Q4),1.1%
2020/02/11,GBP,GDP (MoM),0.3%
2020/02/11,GBP,GDP (QoQ)  (Q4),0.0%
2020/02/11,GBP,Industrial Production (MoM)  (Dec),0.1%
2020/02/11,GBP,Manufacturing Production (MoM)  (Dec),0.3%
2020/02/11,GBP,Monthly GDP 3M/3M Change,0.0%
2020/02/11,GBP,Trade Balance  (Dec),0.85B
2020/02/11,GBP,Trade Balance Non-EU  (Dec),6.72B
2020/02/11,USD,FOMC Member Daly Speaks,
2020/02/11,USD,EIA Short-Term Energy Outlook,
2020/02/11,GBP,NIESR GDP Estimate,0.0%
2020/02/11,USD,Fed Chair Powell Testifies,
2020/02/11,USD,JOLTS Job Openings  (Dec),6.423M
2020/02/11,GBP,BoE Gov Carney Speaks,
2020/02/12,GBP,MPC Member Haskel Speaks,
2020/02/12,USD,WASDE Report,
2020/02/12,USD,FOMC Member Quarles Speaks,
2020/02/12,USD,3-Year Note Auction,1.394%
2020/02/12,EUR,German Buba Mauderer Speaks,
2020/02/12,USD,FOMC Member Bullard Speaks,
2020/02/12,USD,FOMC Member Kashkari Speaks,
2020/02/12,USD,API Weekly Crude Oil Stock,6.000M
2020/02/12,EUR,German 10-Year Bund Auction,-0.380%
2020/02/12,USD,OPEC Monthly Report,
2020/02/12,GBP,Autumn Forecast Statement,
2020/02/12,USD,FOMC Member Harker Speaks,
2020/02/12,USD,Seevol Cushing Storage Report,1.570M
2020/02/12,USD,Fed Chair Powell Testifies,
2020/02/12,USD,Crude Oil Inventories,7.459M
2020/02/12,USD,Cushing Crude Oil Inventories,1.668M
2020/02/13,USD,10-Year Note Auction,1.622%
2020/02/13,USD,Federal Budget Balance  (Jan),-33.0B
2020/02/13,USD,Fed's Balance Sheet,"4,182.69B"
2020/02/13,EUR,German CPI (YoY)  (Jan),1.7%
2020/02/13,EUR,German CPI (MoM)  (Jan),-0.6%
2020/02/13,USD,IEA Monthly Report,
2020/02/13,USD,Continuing Jobless Claims,"1,698K"
2020/02/13,USD,Core CPI (YoY)  (Jan),2.3%
2020/02/13,USD,Core CPI (MoM)  (Jan),0.2%
2020/02/13,USD,CPI (YoY)  (Jan),2.5%
2020/02/13,USD,CPI (MoM)  (Jan),0.1%
2020/02/13,USD,Initial Jobless Claims,205K
2020/02/14,USD,30-Year Bond Auction,2.061%
2020/02/14,USD,FOMC Member Williams Speaks,
2020/02/14,JPY,Tertiary Industry Activity Index (MoM),-0.2%
2020/02/14,EUR,German GDP (YoY)  (Q4),0.3%
2020/02/14,EUR,German GDP (QoQ)  (Q4),0.0%
2020/02/14,JPY,BOJ Deputy Governor Amamiya Speaks,
2020/02/14,USD,Core Retail Sales (MoM)  (Jan),0.3%
2020/02/14,USD,Export Price Index (MoM)  (Jan),0.7%
2020/02/14,USD,Import Price Index (MoM)  (Jan),0.0%
2020/02/14,USD,Retail Control (MoM)  (Jan),0.0%
2020/02/14,USD,Retail Sales (MoM)  (Jan),0.3%
2020/02/14,USD,Industrial Production (YoY)  (Jan),-0.83%
2020/02/14,USD,Industrial Production (MoM)  (Jan),-0.3%
2020/02/14,USD,Business Inventories (MoM)  (Dec),0.1%
